diff_P3_P2,diff_P6_P4,diff_P9_P7,diff_P10_P8,diff_P11_P5,diff_P14_P12,diff_P15_P13,diff_P20_P18,diff_P21_P19,diff_P23_P22,diff_P28_P26,diff_P29_P27,diff_P31_P30,diff_P33_P32,diff_T3_T2,diff_T6_T4,diff_T9_T7,diff_T10_T8,diff_T11_T5,diff_T14_T12,diff_T15_T13,diff_T20_T18,diff_T21_T19,diff_T23_T22,diff_T28_T26,diff_T29_T27,diff_T31_T30,diff_T33_T32,diff_P18_P16,diff_P19_P17,diff_P26_P24,diff_P27_P25
0.01197,0.01158,0.01282,0.00816,0.01244,0.01354,0.04976,0.00258,0.00822,0.00735,0.03253,0.03253,0.00788,0.2131,0.48425,0.98272,1.18039,4.06088,0.94686,1.29775,2.81744,3.41597,1.04681,0.79541,2.33482,1.15018,0.76472,0.38337,1.69558,1.68532,1.62306,1.65892
0.01021,0.00971,0.01082,0.00668,0.01085,0.01116,0.04979,0.00231,0.00694,0.00619,0.0322,0.0322,0.00689,0.18153,0.52527,1.07621,1.28523,4.49806,1.01616,1.43045,2.86245,3.81602,1.14341,0.8717,2.37699,1.27194,0.81955,0.416,1.73364,1.72491,1.65924,1.69749
0.00898,0.00836,0.00916,0.006,0.00978,0.00964,0.04981,0.00218,0.0059,0.00534,0.03197,0.03197,0.00622,0.15942,0.56106,1.16307,1.3964,4.74866,1.07222,1.53835,2.91116,4.05083,1.24622,0.94172,2.42198,1.37158,0.86397,0.44416,1.75996,1.7531,1.68451,1.72427
0.00829,0.00759,0.00803,0.00602,0.00918,0.00884,0.04983,0.00219,0.00518,0.00486,0.03185,0.03185,0.00585,0.14699,0.58466,1.22269,1.49202,4.73368,1.10747,1.60695,2.94434,4.04148,1.3348,0.98862,2.4526,1.43521,0.89192,0.46241,1.77428,1.7693,1.69869,1.73926
0.00784,0.00701,0.00718,0.00604,0.00889,0.00856,0.04983,0.00218,0.00464,0.0045,0.03177,0.03177,0.00566,0.13894,0.60163,1.27441,1.57763,4.72133,1.12596,1.63357,2.99144,4.03376,1.41436,1.02915,2.49468,1.46018,0.90696,0.4756,1.7837,1.78011,1.70773,1.7486
0.00761,0.00659,0.00659,0.00605,0.00886,0.0087,0.04983,0.00219,0.00427,0.00312,0.03172,0.03172,0.00565,0.13469,0.61119,1.31545,1.64734,4.71223,1.12772,1.61943,3.04869,4.02807,1.4793,1.06122,2.54494,1.44745,0.90903,0.48318,1.78995,1.78734,1.7123,1.75303
0.00759,0.00634,0.00626,0.00607,0.00909,0.00921,0.04983,0.00219,0.00405,0.00302,0.03171,0.03171,0.0058,0.13428,0.61214,1.3412,1.69183,4.70743,1.11256,1.57296,3.09397,4.02507,1.52076,1.08123,2.584,1.40473,0.89773,0.48419,1.79071,1.78866,1.71237,1.75258
0.00772,0.00629,0.00618,0.00607,0.00944,0.00988,0.04983,0.0022,0.00401,0.00299,0.03175,0.03175,0.00601,0.13665,0.60672,1.34737,1.70242,4.70728,1.09082,1.51888,3.1236,4.02498,1.53054,1.08595,2.60899,1.35492,0.88102,0.48027,1.78828,1.78636,1.70927,1.74882
0.00802,0.00643,0.00638,0.00606,0.00995,0.01068,0.04982,0.00219,0.00413,0.00306,0.0318,0.0318,0.00633,0.14213,0.59472,1.33236,1.67606,4.71213,1.06212,1.46014,3.122,4.02801,1.50574,1.07417,2.60624,1.30075,0.85849,0.47117,1.78231,1.78006,1.70263,1.74138
0.00841,0.0067,0.00676,0.00605,0.01045,0.01144,0.04981,0.00219,0.00437,0.00317,0.03187,0.03187,0.00664,0.14904,0.58056,1.30416,1.62734,4.71974,1.03512,1.41086,3.09954,4.03276,1.46016,1.0521,2.58529,1.25532,0.83705,0.4603,1.77466,1.77177,1.69446,1.73245
0.00891,0.00718,0.0074,0.00609,0.011,0.01212,0.0498,0.00219,0.00478,0.00461,0.03197,0.03197,0.00698,0.15816,0.56331,1.25924,1.55456,4.70558,1.00884,1.37064,3.04494,4.01652,1.39229,1.01674,2.5363,1.21818,0.81586,0.44683,1.76309,1.75919,1.68388,1.72118
0.00993,0.00835,0.0086,0.00717,0.01177,0.01308,0.04978,0.0024,0.00554,0.00534,0.03216,0.03216,0.00746,0.17639,0.53298,1.16385,1.44268,4.32827,0.97404,1.31945,2.96348,3.66682,1.28796,0.93934,2.46347,1.17088,0.78765,0.42251,1.74067,1.73612,1.66322,1.69956
0.01187,0.01077,0.01145,0.00857,0.01309,0.01464,0.04975,0.00265,0.00735,0.00685,0.03252,0.03252,0.00828,0.21127,0.48637,1.02005,1.25003,3.95706,0.92216,1.2477,2.82068,3.32499,1.11023,0.82406,2.33695,1.10472,0.74546,0.38514,1.69833,1.69078,1.62396,1.65872
0.01311,0.01237,0.0134,0.00932,0.01393,0.01549,0.04973,0.00278,0.00858,0.00784,0.03276,0.03276,0.0088,0.23367,0.46215,0.95003,1.15499,3.79186,0.8934,1.21315,2.71667,3.17427,1.02322,0.768,2.24587,1.07291,0.72189,0.36557,1.67125,1.66142,1.59877,1.63266
0.01387,0.01339,0.01468,0.00979,0.0144,0.01596,0.04971,0.00284,0.00938,0.00848,0.03289,0.03289,0.00909,0.24736,0.44901,0.91185,1.10344,3.70132,0.87857,1.1953,2.66332,3.09216,0.97621,0.73742,2.19927,1.05649,0.70974,0.35493,1.65464,1.64326,1.58346,1.61688
0.01462,0.0143,0.01576,0.01027,0.01499,0.01671,0.0497,0.00292,0.01006,0.00904,0.03304,0.03304,0.00945,0.26097,0.43699,0.88187,1.06483,3.61185,0.86068,1.1681,2.62488,3.01169,0.94105,0.71329,2.1655,1.03167,0.69534,0.34519,1.63828,1.6257,1.56802,1.60068
0.01531,0.01502,0.01653,0.01086,0.01563,0.01761,0.04969,0.00301,0.01055,0.00948,0.03316,0.03316,0.00985,0.27345,0.42678,0.85974,1.03972,3.51036,0.84234,1.13803,2.59598,2.92132,0.91815,0.69527,2.13999,1.00434,0.68067,0.33691,1.62328,1.61012,1.55371,1.58548
0.01594,0.01569,0.01718,0.01151,0.01622,0.0184,0.04967,0.00514,0.01096,0.00989,0.03329,0.03329,0.0102,0.28482,0.41806,0.84089,1.01994,3.40679,0.82669,1.11302,2.5686,2.82964,0.90014,0.67981,2.11593,0.98163,0.66813,0.32978,1.60744,1.59601,1.54067,1.57164
0.01652,0.01626,0.01776,0.01207,0.01676,0.01914,0.04966,0.00538,0.01132,0.01025,0.0334,0.0334,0.01054,0.29514,0.41059,0.82531,1.0032,3.32574,0.81269,1.09133,2.5413,2.75811,0.8849,0.66707,2.09204,0.96194,0.65691,0.32367,1.59482,1.58326,1.52881,1.55903
0.01699,0.0167,0.0182,0.01248,0.01728,0.01983,0.04965,0.00812,0.0116,0.01052,0.03349,0.03349,0.01086,0.30377,0.40464,0.81422,0.99109,3.26994,0.80026,1.0721,2.51687,2.7089,0.87389,0.658,2.07073,0.94453,0.64694,0.31881,1.58188,1.57274,1.5188,1.54832
0.01734,0.01702,0.01851,0.01279,0.01765,0.02037,0.04965,0.00831,0.0118,0.01072,0.03354,0.03354,0.0111,0.3101,0.40043,0.80641,0.98261,3.23006,0.79147,1.0579,2.50281,2.67384,0.86618,0.65161,2.0584,0.93169,0.63991,0.31537,1.57419,1.56504,1.51146,1.54045
0.01767,0.01743,0.019,0.01304,0.01787,0.02068,0.04964,0.00847,0.01211,0.01097,0.03361,0.03361,0.01123,0.31596,0.39666,0.79646,0.9699,3.19852,0.78638,1.04989,2.49379,2.646,0.85467,0.6436,2.05048,0.92443,0.63583,0.31227,1.56694,1.5574,1.50487,1.53354
0.01758,0.01739,0.01894,0.01304,0.01774,0.02048,0.04964,0.00847,0.01207,0.01094,0.0336,0.0336,0.01114,0.31437,0.39768,0.79742,0.9715,3.19788,0.78943,1.05485,2.49836,2.64551,0.85612,0.64436,2.05448,0.92891,0.63826,0.31309,1.56869,1.55925,1.50678,1.53564
0.01537,0.01451,0.01531,0.01186,0.01628,0.01883,0.04968,0.00528,0.00978,0.00917,0.03317,0.03317,0.01025,0.27448,0.42596,0.87524,1.0809,3.3544,0.82495,1.10004,2.61709,2.78539,0.95527,0.70642,2.15757,0.97007,0.66721,0.33621,1.61975,1.61183,1.55158,1.58213
0.01328,0.01179,0.01206,0.01042,0.01492,0.01738,0.04972,0.00294,0.00773,0.00748,0.03279,0.03279,0.00941,0.23677,0.45908,0.97392,1.21819,3.57955,0.86241,1.14483,2.75705,2.9876,1.08047,0.78523,2.27961,1.01109,0.69792,0.36316,1.66767,1.66126,1.59389,1.62591
0.01121,0.00915,0.00897,0.00894,0.01358,0.01584,0.04975,0.00271,0.00577,0.00584,0.03241,0.03241,0.00857,0.19941,0.50083,1.11026,1.41316,3.86568,0.90498,1.19855,2.90087,3.24799,1.25973,0.89384,2.40614,1.06044,0.73276,0.39686,1.71303,1.70994,1.63582,1.66939
0.00979,0.00755,0.00701,0.00837,0.01244,0.01444,0.04978,0.00261,0.00453,0.00485,0.03214,0.03214,0.00788,0.17386,0.53689,1.22616,1.60017,3.99318,0.94632,1.25556,3.01407,3.3683,1.43304,0.98509,2.50664,1.11284,0.76637,0.42549,1.74323,1.74265,1.66483,1.69982
0.00885,0.00652,0.00573,0.00811,0.01169,0.01346,0.04979,0.00257,0.00371,0.0031,0.03196,0.03196,0.00741,0.15701,0.5654,1.32337,1.77162,4.05348,0.97733,1.29981,3.09098,3.4279,1.59308,1.06099,2.57545,1.15364,0.79156,0.44791,1.76408,1.76529,1.68399,1.71996
0.00817,0.00576,0.00484,0.0078,0.01114,0.01279,0.04981,0.00252,0.00315,0.00276,0.03184,0.03184,0.00707,0.1447,0.58934,1.41112,1.92767,4.12896,1.0013,1.33324,3.15455,3.50087,1.73984,1.12947,2.63247,1.18457,0.81109,0.46673,1.7785,1.78081,1.69796,1.73461
0.00771,0.00529,0.00432,0.00761,0.01074,0.01229,0.04981,0.00248,0.00281,0.00256,0.03175,0.03175,0.00682,0.1365,0.60706,1.47469,2.04436,4.18094,1.02047,1.35983,3.20578,3.55155,1.85025,1.17896,2.6785,1.20921,0.8267,0.48061,1.78806,1.79099,1.70735,1.74449
0.00758,0.00527,0.00432,0.00752,0.01046,0.01192,0.04982,0.00246,0.00281,0.00255,0.03172,0.03172,0.00665,0.13417,0.6124,1.47747,2.04361,4.20598,1.03419,1.38108,3.23147,3.57459,1.84974,1.18146,2.70164,1.22877,0.83773,0.48473,1.79065,1.79347,1.71028,1.7478
0.00754,0.00526,0.00432,0.00746,0.01039,0.01184,0.04982,0.00245,0.00281,0.00254,0.03172,0.03172,0.0066,0.13346,0.61406,1.4794,2.04329,4.22275,1.03798,1.38595,3.24353,3.58994,1.84951,1.18316,2.71239,1.23327,0.84081,0.48606,1.79149,1.79425,1.71115,1.74875
0.00761,0.00527,0.00431,0.00752,0.01052,0.01199,0.04982,0.00246,0.00281,0.00255,0.03173,0.03173,0.00669,0.13465,0.61129,1.47745,2.04372,4.20545,1.03105,1.37714,3.22097,3.57406,1.84981,1.18143,2.6923,1.22513,0.83517,0.48387,1.79015,1.79297,1.70966,1.74711
0.00775,0.00529,0.00432,0.00761,0.01083,0.01232,0.04982,0.00248,0.00281,0.00256,0.03176,0.03176,0.00688,0.13722,0.60544,1.47462,2.04452,4.17981,1.01594,1.35836,3.16947,3.55045,1.85036,1.17888,2.64653,1.20778,0.82286,0.47929,1.78729,1.79023,1.70643,1.74354
0.00819,0.00566,0.0047,0.00784,0.01133,0.01293,0.04981,0.00252,0.00306,0.00272,0.03184,0.03184,0.00719,0.14509,0.58853,1.42414,1.9567,4.11771,0.99254,1.3265,3.10348,3.49128,1.76708,1.1393,2.58758,1.17833,0.80382,0.46603,1.77819,1.78076,1.69725,1.73376
0.00902,0.0065,0.00555,0.00855,0.01212,0.01379,0.04979,0.00264,0.0036,0.00309,0.032,0.032,0.00767,0.16014,0.55976,1.32586,1.80046,3.94343,0.95938,1.28445,2.99407,3.32903,1.61965,1.06165,2.4904,1.13941,0.77667,0.44322,1.7603,1.76231,1.67997,1.71561
0.01051,0.0081,0.00731,0.0096,0.01336,0.01514,0.04976,0.00281,0.00471,0.00519,0.03228,0.03228,0.00844,0.18691,0.51755,1.18239,1.56805,3.72475,0.91255,1.22629,2.8331,3.12636,1.40252,0.94858,2.34831,1.08573,0.73831,0.40963,1.72717,1.72753,1.64948,1.68375
0.0113,0.00885,0.00813,0.01002,0.01417,0.01604,0.04975,0.00289,0.00525,0.00565,0.03242,0.03242,0.00895,0.20114,0.49864,1.13007,1.48509,3.64325,0.88529,1.19157,2.74336,3.05134,1.32553,0.90725,2.26962,1.05387,0.71608,0.39455,1.71045,1.70996,1.63302,1.66639
0.01195,0.00961,0.00905,0.01033,0.01466,0.01665,0.04974,0.00293,0.00582,0.00613,0.03255,0.03255,0.00925,0.21287,0.48451,1.08298,1.40768,3.59013,0.87015,1.16959,2.70644,3.00206,1.25407,0.87023,2.23706,1.03374,0.7038,0.3833,1.6965,1.69488,1.61975,1.6525
0.0125,0.01022,0.00977,0.01066,0.0151,0.01715,0.04973,0.00298,0.00628,0.00651,0.03265,0.03265,0.00952,0.22275,0.4735,1.04874,1.35498,3.53385,0.85703,1.15259,2.66449,2.95076,1.20552,0.84313,2.20036,1.01817,0.6931,0.37446,1.68471,1.6823,1.60853,1.64078
0.01308,0.01083,0.0105,0.01091,0.01562,0.01775,0.04972,0.00302,0.00675,0.00688,0.03276,0.03276,0.00984,0.2332,0.46263,1.01797,1.3064,3.49299,0.8422,1.13309,2.61844,2.91327,1.16088,0.81883,2.16018,1.00035,0.68103,0.36574,1.67242,1.6691,1.59657,1.62822
0.01369,0.01145,0.01125,0.01121,0.01617,0.01843,0.0497,0.00306,0.00721,0.00728,0.03287,0.03287,0.01019,0.24407,0.45207,0.98889,1.26204,3.44656,0.82731,1.1118,2.58065,2.87107,1.12019,0.79581,2.12715,0.98095,0.669,0.35726,1.6596,1.65542,1.5841,1.61506
0.0143,0.01215,0.01218,0.01134,0.01668,0.01905,0.04969,0.00308,0.0078,0.00771,0.03298,0.03298,0.0105,0.25521,0.44196,0.95918,1.21288,3.42902,0.81452,1.09348,2.54812,2.85424,1.07526,0.7725,2.09874,0.96427,0.65864,0.34916,1.64659,1.64104,1.57145,1.60178
0.0149,0.01291,0.01314,0.01158,0.01706,0.01949,0.04968,0.00518,0.00842,0.00817,0.03309,0.03309,0.01073,0.26595,0.43283,0.92962,1.16715,3.39244,0.80515,1.08101,2.51965,2.8208,1.03355,0.74915,2.07395,0.95289,0.651,0.34177,1.6317,1.62692,1.55941,1.58929
0.01544,0.01362,0.01404,0.01182,0.01739,0.01991,0.04967,0.00527,0.00899,0.00862,0.0332,0.0332,0.01094,0.2757,0.425,0.90438,1.1288,3.35882,0.79725,1.06968,2.49966,2.79024,0.99863,0.72919,2.0565,0.94257,0.6446,0.33543,1.61994,1.61402,1.54848,1.57795
0.01586,0.01422,0.01479,0.01208,0.01761,0.0202,0.04967,0.00538,0.00945,0.00899,0.03328,0.03328,0.01107,0.28338,0.41913,0.88456,1.10006,3.32242,0.79221,1.06219,2.48825,2.75758,0.9725,0.71342,2.04649,0.93575,0.64051,0.33065,1.61051,1.60376,1.53996,1.56914
0.01595,0.0145,0.01513,0.0122,0.01749,0.02004,0.04967,0.00542,0.00967,0.00916,0.0333,0.0333,0.01099,0.28502,0.41791,0.87575,1.08737,3.30603,0.79501,1.06647,2.49393,2.74294,0.96098,0.70643,2.05137,0.9396,0.64275,0.32962,1.60818,1.60102,1.53841,1.56775
0.01454,0.01318,0.01354,0.01158,0.016,0.01814,0.0497,0.00517,0.00866,0.00835,0.03303,0.03303,0.01008,0.25949,0.43825,0.91958,1.14994,3.39425,0.83206,1.12082,2.58176,2.82222,1.018,0.74139,2.12786,0.98892,0.67261,0.34604,1.63809,1.63266,1.56797,1.5992
0.01318,0.01216,0.01266,0.01024,0.01432,0.01608,0.04972,0.00292,0.00811,0.00771,0.03277,0.03277,0.00903,0.235,0.46083,0.95866,1.18869,3.61225,0.88106,1.19042,2.70906,3.01589,1.05369,0.77359,2.23894,1.05229,0.71217,0.36435,1.66914,1.66156,1.59675,1.63006
0.01181,0.01126,0.01211,0.00868,0.01247,0.01374,0.04976,0.00267,0.00776,0.00715,0.03251,0.03251,0.00789,0.21033,0.48747,0.99702,1.21546,3.93353,0.94596,1.28828,2.85125,3.3031,1.07869,0.80589,2.36408,1.14166,0.76434,0.38584,1.69842,1.68994,1.62597,1.66163
0.01086,0.01085,0.01193,0.00783,0.01096,0.01186,0.04978,0.00252,0.00764,0.0069,0.03233,0.03233,0.00695,0.1931,0.50907,1.01587,1.22403,4.14689,1.01095,1.38662,2.99332,3.49555,1.08697,0.82216,2.48977,1.23187,0.81653,0.40308,1.71824,1.70906,1.64674,1.68428
0.01023,0.01078,0.01198,0.00748,0.00979,0.01041,0.0498,0.00246,0.00768,0.00686,0.0322,0.0322,0.00623,0.18173,0.52497,1.01928,1.22048,4.2421,1.07153,1.4806,3.11707,3.58196,1.08402,0.82554,2.59995,1.31838,0.86507,0.4156,1.73074,1.72107,1.66072,1.69972
0.00985,0.01093,0.01218,0.00754,0.00894,0.00934,0.04981,0.00247,0.00781,0.00695,0.03213,0.03213,0.0057,0.17502,0.53509,1.0119,1.21049,4.22642,1.12325,1.56385,3.21205,3.56798,1.07503,0.81974,2.68504,1.39526,0.90637,0.42337,1.73752,1.72759,1.66923,1.7093
0.00955,0.01104,0.01228,0.00764,0.00828,0.00848,0.04982,0.00249,0.00787,0.00702,0.03207,0.03207,0.00529,0.16956,0.54376,1.00667,1.20524,4.19525,1.16892,1.64154,3.28177,3.54011,1.07032,0.81555,2.74803,1.4672,0.94269,0.42998,1.74298,1.73301,1.67611,1.71704
0.00932,0.01104,0.01218,0.00781,0.00787,0.00792,0.04983,0.00252,0.00781,0.00701,0.03203,0.03203,0.00503,0.16548,0.55053,1.00689,1.21001,4.14676,1.20017,1.69926,3.3147,3.49689,1.07473,0.81552,2.7783,1.52078,0.9674,0.43506,1.7471,1.73748,1.68111,1.72261
0.00919,0.01089,0.01185,0.00805,0.00775,0.00775,0.04983,0.00256,0.0076,0.00692,0.032,0.032,0.00495,0.1631,0.5546,1.01388,1.22709,4.08272,1.20951,1.71729,3.32219,3.43997,1.09032,0.82067,2.78537,1.53759,0.97477,0.4381,1.74957,1.74077,1.68385,1.72551
0.00921,0.0108,0.01155,0.00841,0.00785,0.00789,0.04983,0.00262,0.00741,0.00687,0.032,0.032,0.00502,0.16339,0.5541,1.018,1.24307,3.99079,1.20133,1.70156,3.31534,3.3579,1.10483,0.82333,2.77904,1.52299,0.96834,0.43757,1.74898,1.74109,1.68337,1.72489
0.00942,0.01084,0.01142,0.00881,0.00822,0.00836,0.04982,0.00269,0.00733,0.00689,0.03205,0.03205,0.00525,0.16724,0.54758,1.01635,1.2506,3.89746,1.17345,1.65323,3.27435,3.27432,1.11153,0.82138,2.74181,1.47805,0.94619,0.43241,1.7444,1.73718,1.67867,1.71972
0.00994,0.01118,0.01167,0.00931,0.00889,0.0092,0.04981,0.00277,0.00749,0.0071,0.03215,0.03215,0.00567,0.17662,0.53262,1.00053,1.23709,3.78868,1.12659,1.57542,3.19463,3.17636,1.0989,0.80814,2.66981,1.40582,0.90878,0.42065,1.73338,1.72633,1.6676,1.70781
0.01096,0.01209,0.01266,0.01003,0.00998,0.01057,0.04979,0.00288,0.00811,0.00767,0.03234,0.03234,0.00635,0.19496,0.50659,0.96089,1.188,3.64948,1.06112,1.47007,3.07301,3.05057,1.05367,0.776,2.5606,1.30833,0.85636,0.40012,1.71174,1.70391,1.64632,1.68516
0.01285,0.01399,0.01502,0.01086,0.01181,0.01283,0.04975,0.00301,0.0096,0.00885,0.03269,0.03269,0.00749,0.22893,0.46698,0.89134,1.09045,3.50655,0.97298,1.33363,2.89071,2.92064,0.96451,0.72033,2.39839,1.18272,0.78559,0.36874,1.67188,1.66118,1.60722,1.64378
0.01394,0.01506,0.01636,0.01133,0.0129,0.01426,0.04973,0.00308,0.01044,0.00951,0.0329,0.0329,0.00816,0.24861,0.44786,0.85831,1.04504,3.43296,0.92981,1.265,2.81075,2.85425,0.92315,0.69386,2.32749,1.1199,0.751,0.35351,1.64887,1.63654,1.58452,1.61964
0.01448,0.01556,0.01689,0.01172,0.01348,0.01506,0.04972,0.00523,0.01078,0.00981,0.033,0.033,0.00852,0.25844,0.43916,0.84423,1.0284,3.37522,0.90901,1.23079,2.77839,2.80294,0.90798,0.68241,2.29875,1.08868,0.73441,0.34653,1.63518,1.62451,1.57313,1.60745
0.015,0.0161,0.0175,0.01211,0.01397,0.01569,0.04971,0.00539,0.01116,0.01015,0.0331,0.0331,0.00882,0.26782,0.43129,0.82947,1.01037,3.32034,0.89261,1.2058,2.74385,2.75426,0.89158,0.67045,2.26833,1.06588,0.72123,0.34017,1.62387,1.61275,1.56237,1.59605
0.01545,0.01655,0.01803,0.01238,0.01442,0.01627,0.0497,0.00804,0.01149,0.01043,0.03319,0.03319,0.00909,0.27598,0.42479,0.81783,0.99545,3.28395,0.87837,1.18389,2.7151,2.7219,0.87804,0.66107,2.24303,1.04592,0.70981,0.33493,1.61162,1.60257,1.55297,1.58606
0.01582,0.01692,0.01838,0.01273,0.01478,0.01676,0.0497,0.00827,0.01172,0.01065,0.03325,0.03325,0.00932,0.28266,0.41967,0.80876,0.98572,3.2365,0.86711,1.16657,2.69233,2.68015,0.86919,0.65363,2.22303,1.03016,0.70077,0.33077,1.60341,1.59436,1.54528,1.57788
0.01616,0.01723,0.01868,0.01309,0.01513,0.01721,0.04968,0.0085,0.01191,0.01084,0.03332,0.03332,0.00953,0.28876,0.41516,0.80105,0.97795,3.19138,0.85682,1.15096,2.67062,2.64058,0.86212,0.64729,2.204,1.01596,0.69251,0.32708,1.59588,1.58694,1.53822,1.57037
0.01653,0.01766,0.01916,0.01338,0.01543,0.01763,0.04968,0.00869,0.01221,0.01111,0.03339,0.03339,0.00972,0.29538,0.41042,0.7911,0.96564,3.15581,0.84812,1.13746,2.65381,2.60925,0.85095,0.63925,2.18922,1.0037,0.68553,0.32322,1.58773,1.57849,1.53069,1.56242
0.01691,0.01815,0.01977,0.01365,0.01568,0.01796,0.04968,0.00886,0.01259,0.01142,0.03345,0.03345,0.00989,0.30222,0.40569,0.77985,0.9508,3.12424,0.84096,1.12692,2.63733,2.58139,0.83755,0.63021,2.17477,0.9941,0.67976,0.31935,1.57927,1.56949,1.52299,1.55439
0.01724,0.01859,0.02026,0.01392,0.0159,0.01819,0.04967,0.00903,0.0129,0.01169,0.03352,0.03352,0.01002,0.30814,0.40172,0.77041,0.93887,3.09278,0.83502,1.11977,2.61542,2.55374,0.82675,0.6226,2.15575,0.98757,0.6749,0.31609,1.57189,1.56174,1.51634,1.5475
0.01719,0.01853,0.02008,0.01409,0.01588,0.01809,0.04967,0.00914,0.01279,0.01164,0.03351,0.03351,0.01,0.30733,0.40226,0.77182,0.9431,3.07354,0.83567,1.12295,2.60582,2.53718,0.83055,0.62359,2.14757,0.99044,0.67533,0.31648,1.57258,1.56299,1.51725,1.54851
0.01533,0.01629,0.0171,0.01354,0.01441,0.01596,0.04971,0.00879,0.01091,0.01027,0.03316,0.03316,0.0091,0.27372,0.42656,0.82448,1.02244,3.13414,0.87828,1.19584,2.65825,2.5921,0.90229,0.66533,2.1943,1.05669,0.70928,0.33599,1.61251,1.60687,1.55537,1.58878
0.01358,0.01423,0.01443,0.01293,0.01299,0.01393,0.04973,0.0084,0.00922,0.009,0.03283,0.03283,0.00822,0.24209,0.45394,0.88378,1.11333,3.20638,0.92645,1.27986,2.7171,2.65765,0.98482,0.7123,2.24693,1.13333,0.74763,0.35781,1.65018,1.64788,1.59132,1.62677
0.01194,0.01251,0.01233,0.01218,0.01146,0.01183,0.04977,0.00542,0.00791,0.00793,0.03253,0.03253,0.00727,0.2126,0.48482,0.94421,1.20457,3.30303,0.98798,1.38945,2.79197,2.74502,1.06814,0.76028,2.31407,1.23371,0.79654,0.3822,1.68778,1.68514,1.62516,1.66272
0.01057,0.01113,0.01071,0.01146,0.01012,0.01001,0.0498,0.00512,0.00687,0.00708,0.03227,0.03227,0.00644,0.18791,0.51615,1.00274,1.29298,3.40454,1.0532,1.51142,2.86115,2.83699,1.14926,0.80683,2.3767,1.34597,0.84823,0.40673,1.71706,1.71606,1.6536,1.69299
0.00951,0.01006,0.00946,0.01091,0.00909,0.00858,0.04982,0.00301,0.00608,0.00641,0.03207,0.03207,0.00579,0.16887,0.5449,1.0562,1.37576,3.48969,1.11331,1.63286,2.90683,2.91483,1.22557,0.84924,2.41898,1.45829,0.8956,0.42903,1.74154,1.7399,1.67554,1.71636
0.00878,0.00924,0.00851,0.01045,0.00846,0.00777,0.04983,0.00294,0.00548,0.0059,0.03193,0.03193,0.0054,0.15574,0.56775,1.1039,1.45083,3.5633,1.15522,1.71656,2.94801,2.98235,1.29499,0.88703,2.45675,1.53613,0.92874,0.44674,1.75723,1.75662,1.69053,1.73217
0.00826,0.00868,0.00783,0.01029,0.00798,0.00712,0.04983,0.00293,0.00505,0.00555,0.03183,0.03183,0.0051,0.14635,0.58597,1.1397,1.51312,3.59007,1.19102,1.79256,2.97477,3.00807,1.35272,0.91512,2.48172,1.60699,0.95692,0.46069,1.76821,1.76853,1.70131,1.74359
0.00793,0.00832,0.00733,0.01033,0.0077,0.00675,0.04984,0.00293,0.00473,0.00533,0.03177,0.03177,0.00493,0.14052,0.59818,1.16534,1.56397,3.58196,1.21324,1.8417,2.98839,3.00235,1.39988,0.93492,2.49467,1.65294,0.97436,0.46994,1.77491,1.77608,1.70796,1.75062
0.00788,0.00829,0.00723,0.01049,0.00764,0.00664,0.04985,0.00296,0.00467,0.0053,0.03176,0.03176,0.00489,0.13967,0.60004,1.16768,1.57471,3.55263,1.21835,1.85799,2.97985,2.97659,1.40979,0.93644,2.48745,1.6681,0.9782,0.47123,1.77567,1.77719,1.70897,1.75175
0.00809,0.00852,0.0074,0.01087,0.00782,0.00684,0.04984,0.00301,0.00478,0.00545,0.0318,0.0318,0.00501,0.1434,0.59205,1.15128,1.55634,3.48852,1.20342,1.83084,2.95575,2.91909,1.39255,0.92306,2.46573,1.6426,0.9663,0.46496,1.77093,1.7726,1.70469,1.74727
0.00846,0.00885,0.00767,0.01137,0.00821,0.0073,0.04983,0.00309,0.00496,0.00565,0.03187,0.03187,0.00524,0.14995,0.57878,1.12859,1.52849,3.41123,1.17366,1.77087,2.92244,2.84973,1.36646,0.90467,2.43543,1.58656,0.94278,0.45466,1.76292,1.76471,1.69711,1.73921
0.00908,0.00945,0.00827,0.01199,0.00883,0.00809,0.04982,0.00534,0.00532,0.00604,0.03198,0.03198,0.00564,0.16107,0.55813,1.09061,1.47315,3.32129,1.13019,1.68174,2.88105,2.76868,1.31497,0.87431,2.39753,1.50356,0.9085,0.43868,1.74733,1.75104,1.68426,1.72557
0.01015,0.01057,0.00944,0.01281,0.00984,0.00942,0.0498,0.00833,0.00608,0.00673,0.03219,0.03219,0.00627,0.18031,0.52707,1.02984,1.37745,3.2127,1.06861,1.55758,2.82503,2.67054,1.22643,0.82612,2.34623,1.38846,0.85989,0.4146,1.72143,1.72702,1.66214,1.70211
0.01203,0.01265,0.01179,0.01406,0.01152,0.01177,0.04976,0.00911,0.00756,0.00802,0.03254,0.03254,0.0073,0.2143,0.48288,0.93893,1.23261,3.06839,0.9857,1.39328,2.7602,2.54064,1.09335,0.7542,2.28655,1.23711,0.79444,0.38009,1.68022,1.68401,1.62328,1.6609
